address,gft_balance
0x27cf108a0d7564cbe017597f72276ab9475c02bd,404787507107692104726
0x97829ec2ec25817f2dddb3d61e3a03394512376f,404480000000000000000
0xbefcac6f7ce0dd734eb12293281e5b46e84c1d42,403981093870000000000
0xd6a27548d27f1296c4b93ca330496190e7df70aa,403690000000000000000
0x3c4402917290afe4c3f4453413831f58a90b654c,403458053410000000000
0x67c0b08004ee25322979a9914a9fa1fbab6a4108,403431197542075095242
0x4952a6e5322b6ec94420e709281df9f7e9d1f597,403210000000000000000
0xeefb560f9e480d57c856725d9c31d4d45ceae9c4,403000000000000000000
0x69581d63919fb997a34a7eae175b7aec8d189179,402921000000000000000
0xe33c89f0bc6e09552f7aca4fc45f7ad0b21188a4,402904000000000000000
0xada6a707581c65ab330e4407c0cfce3645e8f2b4,402840000000000000000
0xe62e0f07bcdbf9eab4b3d57050a4f9ddb9e6b30b,402635969380251387335
0xf3eec50e775db0a53cd56b0f7533adfd199613f3,401000000000000000000
0x7ee13ab8aa1f76dbc53afc7fc2d25caa87da8660,400840000000000000000
0xcf4aeb4a31bb8854b0740c3c2e4eb6b3418fdac2,400178099999999983616
0x7abd625ba6a4b08a30096ec14b366bc9a3435c3e,400000000000000000000
0x2981f117349031e18a261e4f90603f1514a02cf0,400000000000000000000
0x0c672ef662e3b14ecf516fa9248af693b2f61d6d,399728543430000000000
0xa6e3e7b9c8c6d277a5ad040592e220b022ed006c,399256459340000000000
0xaa23884aa4122a01bca465a3ea5eee653e8a8f6b,398573892639008711947
0xaef06dac05719b073c3e0f4f033a7d9b3ef58f53,397591000000000000000
0x8eb9d714a1aaf460bf84e02815052e148b51995a,397521900000000000000
0x5730752289dac642a9c0bfa9f0e678b23e162bf6,397401110740000000000
0xea7702c1b70667ee4aa470892b34c49dd0fe7b1f,396866700000000000000
0xc8e2b98509c7a6e875a4964149111801f12e94a8,396734800000000000000
0xb14cf4e4ec0504f71e8de2e5ed4f0c1571c04771,396329357080000000000
0xadb681c3a1ec9bbc4105b8e8eb5fc7178125b450,395957909160377884887
0x0f16e6ad7db1c6e1474428ac44320351abf72c03,395169891790000000000
0x77c2dded1d141a9f8d7a9d1f3d1128d92665ec10,394540000000000000000
0x4d1d8f433b804354313a3a067965e7e21cc23836,394387532420000000000
0x19e74fa0ad0149fe976777f6af259d186048e293,394023700000000000000
0x73ce13af132df9326073cbac3482db5a47fa750e,394020456860000000000
0xc1e01a999e3fbc77a4be1bba3cc1c0cbc63ef89a,393445000000000000000
0xb44ab496db0bb46e9438bf5dd4fd5d046ea2f93a,391490288046330493662
0x0f4d5f0783823381b13e37a8fdf8588f2707bb4f,390758103370186078783
0x36b40eda9297b93385bcb81c7703f3a03efbb68b,390664719093302714255
0x908ee7e8dbfd2936810a3cfcd6f2c5cea8afdb0c,390456599850516391421
0x647a34ab6f9b5cf1348377e7ed3b00c545407aea,390157505830317878178
0x86633613b9e092b44235d8622142608d8fa09e87,389579000000000000000
0xcf4c0907c83e195b6a8dd6076b019bd41ddb2363,387285197200000000000
0x61890f96f452ef0619ab9d8e0d89665f414671d5,387069776854985224013
0x137dfddcb0cab51bc5e935d372866af76b7d1152,386978499366373104169
0xaa2ed651b698bdd9d294a894013454266d1a2e83,386687608589960514630
0x170c18f4734a8aecfdaaa2c5dc8487a7b993c6df,386291000000000000000
0x73b44df04286ceb27896cf30d94c986af559823a,385986831660000000000
0x6544fd9ad0bec8ee2fda5b3742ef438d973e7c88,385820000000000000000
0x3def035c83fdfc5c529dfdb2ca2816b78576053d,385699800000000000000
0xa0fca8fa8e9c6aa77305f94be0e03908d0a42900,384573379247311040000
0x7b335f2d380689e8aa526c9aecf506a0691b8f61,384000000000000000000
0xf795b539b1dd7a912e975b9a2f2731a913c1733e,383820570000000000000
0xf7af1325a313997aad23136870f2676b1c1eaf80,383350399271380930189
0xf1d91841a24a498d5b64449279cff8887970d63f,383340600000000000000
0x86a15c176a56e6690a81d503152dacb8ea19f493,383010000000000000000
0x30ba929db98116b1faa170f34773b7557ae98396,382632979481085985175
0x1f8fc4260ba00a5989ccf2a2f2757240851f78cf,382330000000000000000
0x3afc09837e68e992c8aabf98019217e7183c0f83,382000000000000000000
0x843d2000703b0899228b481f561f36a9fa057748,381910000000000000000
0x9738dd40f3b559de1502097ab4f00bc71faf12a4,381560000000000000000
0x27294ce5dfc231e1dc38b6e54955333338d4103c,381403513820000000000
0xef6e2bf8d612a3e63733674b2494e814ddf9bf48,379066792137245956655
0x4a363dec09482251df97e2f389fb85e7a9473df8,378440000000000000000
0x959bc5a504ef6eb339c2e19c2832709b74f68721,377878700000000000000
0xefe862bf30cd0788fa2c4093f5efccba4b31ddfa,377724000000000000000
0xc9bedfdcf8ed8e95c5a1a0fc6e62eb1683ccca5d,377000000000000000000
0x73d9880318d99ebe1a38b63806c0946c89d6f105,376030000000000000000
0x167829500a7409518d63e295a77f9c0c3c7f13a8,375500000000000000000
0x61c04555d4c7f8d24b7300896114ee5bf548c9cb,374000000000000000000
0x104b670533f744605054df3606c410308e06aece,373370000000000000000
0xeb40a6bcd6074a0246445411e0c9c5854fcd3b5c,373024243140000000000
0x84ea32cb3780f356954d0c5dc9a632fc90944bfc,373000000000000000919
0xeac09267d035391943e27435a71f34d3860c4e2a,372890000000000000000
0x9d12ce578e297c52987fc38bb6579ff12744cfff,372877186470000000000
0x1202be98e95dbcc3e33669d9a8b1110a558c0bb6,372595000000000000000
0x33c30e22d6910d8a7fd322bc1283e16edcb36e0d,372436000000000000000
0x7ff01957516b1985b5d9593e44a146fb7ca2db93,371416200000000000000
0x0cf2f702a62be97814535c46461eae883cd85f58,371247000000000000000
0x52196d618a6bf099ed1a5dbebc9ebb233fc5f90c,370991100000000000000
0x09dc685f65a51c4ac4224f8c786ff5edf8152c12,370942279387480610799
0x6424588d54a0007a50d223e351f624c94637d2c0,370755648557364405935
0xec708935524b52ddae7f18da3bbda6f808e2315f,370720000000000000000
0x678839660e8406368016f7d7b4137115d1b72ebd,370647159950000000000
0x76fb200a1226b8c3c8631886870f253694104888,370140000000000000000
0x41177b7c830f1e3bbe3c804d8a3bab3e28ab7e43,368875541180000000000
0xc258270cbd76c49cc93f8189735b71df9f41db15,368822894260000000000
0x26a4634a21175f8449bc97801c987f645ecbf863,368807062860000000000
0xaa4f66a5ffd486c51bb90541688281a3b0b7c493,368719937140000000000
0xc274f268d15860d077246e651f4a0f2466032f7e,368545757166463174760
0x156b5ce0d40e50fc19cfabfa657f5173b7293cb3,368335900000000000000
0x7a505df95aac78f142ca98cecd771d3c398b4b71,368316378053394961740
0xf184699cb13e0d0b1d79f1aa1f0852e394aa7a58,367008907990000000000
0x7a131825c0e94549e914507c9b98df0b542531e2,366684847100000000000
0x6af90fc9c04f39539e4b027d2403564d7cacec9e,366172197714638406264
0xcd02941750e8f2d78e71c8023dc091929ec45adb,366020596580000000000
0x02284db84f831e4e571cf3b562f6b89e494fa5a0,365812000000000000000
0x02b858f3ecfa8f6ef8945989a20186040cce9535,364640000000000000000
0xca24e8214c281a5295a75113cbed701090b4564b,364633933740000000000
0x0099c436d25b713ef3578a01b8b6c0c2fb8e8ed1,364384828249422370568
0x093f6c88f2342b88766971bb98e51a0c1e681fc6,364000000000000000000
0xa5874600a109fbab3edd7533fc5f75df2c9364ee,363123016809051514055
0xd158f898d6a6c7437952d191dbac93704ae0afd1,362929000000000000000
0x49e944f83d0e14b753d08192c049b9d7e6202bf4,362218749000000000000
0x99929afd6ef2426dbde7a7e4e9b20977c32a0089,360705974002500000000
0x94aac4cc2fe5ee3ed7d595b9afe02362ddf974f3,360190200000000000000
0xa3944c9355521c5cfbd79dcdce7cccfde0d41e14,359709280000000000000
0x22c2dbba9d0c789a183be95bdd37095b7278818c,359258426960000000000
0x0e016a380e7375e3b79556020a4ebe629d5003fc,358420000000000000000
0x36202a3c87dd4ef4a9ccf981e742225ced504eb6,358212000000000000000
0xb9ef179120698bb636281ae5f2b83ecfbe4cbb33,356597000000000000000
0x470305721e140800c92064567f907746a5248f8a,356366790747287061962
0x2cb73219c945829e952923f901dd6c674173191b,355410325880000000000
0x8ad28fa47b19963152079a1a11e15f989cd97dbc,353975000000000000000
0x36907ddb0b8731847dde57d49d5d966b7d722d2b,353598194600000000000
0x9c878608908011770bd22b9ad86dd453e2038528,353320000000000000000
0x940903a75b4310c0d8b17b6bd612ed2f914390b9,352473000000000000000
0x3ccd13be9ea777ca02194c80eb91d431ec1b9f56,351730000000000000000
0xeb5ad8ea6d530e3e04de00f82072ae3d7fedf5d0,351725835000000000000
0x89e5256ab7712e833b81e4d92a7d19ca2a01a990,351660000000000000000
0x7a9c711c45d9b8923a0a8479b1f53b91e8bca94c,351409337900000000000
0x5e8ab195f6115bd2e20dc86ec90594642fc33726,351140961680000000000
0x8a44afe45f96d8864b20bb56977da0ab3473c065,350000000000000000000
0xf2b67e8dd2a7b5625d324a0b1dab5384a0eee5b2,350000000000000000000
0x4b3e7f14be244dd20409213a22f3dd61126b89c2,350000000000000000000
0xbddf5b8ab9986337077718acbd1ff3d0ee37748b,349899042810135464542
0x116589c23ac45d52a3896435203dc21d4a3b505b,349567800000000000000
0x67e8fdb0b0741b9c1246a2c13e65e056cc59a5e2,349307500000000000000
0x0fd5396481d55f3b153742652ff5439b12faff7c,348721219000000000000
0x1d930360eb211bfe9c070d9331edb1acdafbd9c6,348624000000000000000
0xb0a984792d14013a49610d22fc753ece831c6bba,348077091130000000000
0x8d4d49cba107c0c9801cc22bae68ef69aceb54d0,347185065550000000000
0x988b4c8bec6dfd9c5fbc8bcd282d1c22e71386ef,346107144064720317203
0xf71efda4cd2eb8d5ba841b2302f7d4ac20669bac,344937171370000000000
0xa31d8b87348dd5ff37c293cece59a3a1efa361ed,344690000000000000000
0x4c4eb9784917bf18d7d2438d20747ed0bcdb5d1a,344637849570000000000
0xea5b5df39d98202f31fa84462732e78a35534eff,343793435840510374653
0x36e423f4083cf7b2e9a10ab8b2edd907c8e1028b,343278204241907865916
0x70e68a40da4dadcfdcc7f27f88f0446e324f8ac8,343240686146634470796
0x09941a10503ac34d313fa19617bc238be36bb192,342988791970000000000
0x8aa1d48828789e852f06a78d52431cf9058cf1b0,342496000000000000000
0x4bb0538e302fabe236e946ab749f1268da84afa0,342000000000000000000
0x3c622fa557a72d5c45da4918a7d27e0aa91d059b,341803013760000000000
0x1c1964a99e565776f59d3a2fcef58a1d26625cef,341100000000000000000
0x7acef71850e1ae3b72730108d60dfffc41823a8f,339624000000000000000
0xea92cdc7fff8bc6d795af1e13da10e9947cb985b,339396538260585486623
0xa6d5746444b1af4434a6d2c2e31d74fe58fbfe31,339152700000000000000
0x5165e62457e48320dbfe3150044727dfda43a4c4,338633000000000000000
0xdffff23f7ac6d8344c0cd3da04226deb5a09d745,338603700000000000000
0x39c1c8a2300fdb4b3c839fd5f8cc312dcec587a8,337976000000000000000
0xd3f3c778ba93957531b3af4c1618f0280008ffc4,337914358570000000000
0xc298d82aba6c1cb5b1d774d1dd6f2e2e46c64f33,337701756160000000000
0x693304043ec1020f335d92f536f958ca42c681b3,336660000000000000000
0x0455aa7accdfe34b0a0a7f7ef083bde1c09ec93c,336638000000000000000
0xc9834d89e0fe15340ba089900d66fbee083af6c0,336454163360000000000
0x343842b2cd4cda1bda44aa0a0274cad4645009fd,336231466646416897926
0x9989b542401b998d19d26c9a0bd8cfe8b7e13c09,335638000000000000000
0xa994c9e1c35f0f50d64ffd97cd284a8944540a75,335000000000000000000
0x56010a8e4007685cefac95d1fdb92e2345c402f9,334341109530308587357
0x385b3a8df9099c996d8dd3a3fc8a5e946e9a1acf,333000000000000000000
0x818118dc82e952d7765fee656b4513cb09f1f667,332653000000000000000
0x0ac40fa13832c5e6872bc83d82d432e8cc3142bc,332440000000000000000
0x0d5bba4d6d6b276716ec9ac5ee532f2284d8f544,332429612250000000000
0x96a60a2a92047bd791b18974f4d6f0c86d1d0f7d,331449957120000000000
0x7d186bdd696309ddf5135f5023096141481c17c8,331372584912808566296
0xffad8a07a0885862d21415420c1d64019319dc67,331083005090000000000
0xffe48bb9480ef6f90d41b4b96778fc400b3291a9,331000000000000000000
0xaf1d7d5f257ffa120aecd54a7f7d2543dbade451,330147830840821519534
0xc0cd6add68e897d45b927f229f9b627c58504092,329879000000000000000
0x5d0bc4b32ad64b3c1173c69fbbe0c1b2d4bc88bf,329320000000000000000
0xe80ba915b11135c119626d67dd255e67d296f5f6,329172821240000000000
0xf1348d27b1183a0732be7a25e262b30a985afaaf,329077802150000000000
0xfd34582aa80bb93f63943bebda6b281b4598a617,328905030447634741011
0xf9b42ca02b3164f9824e17a7bfc879c481adbc0e,328741000000000000000
0xacfe252da799b4f1609919d9ab02e4579224de3f,328308700000000000000
0x7f162c4a9c47e3d18dcd384ca2c9fabc0aa43cb9,327148000000000000000
0x8f61c52903b3c99132851b4fe0bcbbb35bfcc3ce,326128700000000000000
0x9793490f7fb3a6e1852464f6ea02d0f8818ca376,325908512282486058362
0xdd1815835a509823a0033e1c7e39df77286bb73f,325513000000000000000
0xe3369fa6e9e0c16669f245d261b78b2645531bc5,324363300000000000000
0x7d9c49f81964ac226a8a60f6dbec597eeccbe780,324200000000000000000
0x7790ae11fb1a04c1bef4755bab9deaae06e1bb22,323084400320000000000
0x7679f2c792bd87fa494778281e5a5bcc3fba5fc3,321773000000000000000
0x77d6c1d4ed9ac75a135fb3f25492eaa3420c04f9,321648414560000000000
0x7df7acd78d1f824b49ee9160ae8393659beb2bda,321628224537527896378
0x131c5ab43eca2aed3b8d14efe15c689da36c06a5,321305000010000000000
0x4d4d5634d2ad556fc7c562e585e6bdf9308a9f50,320861011620000000000
0xa8ac6f157b61310dc43740c683c4a918367bd322,320800000000000000000
0xb132ceb47e2cee418794f78dcc2f839dae589e9b,320004000000000000000
0x6dfcbc77b2aa7d6fc33549f09b57c3f1cd5d2f44,319303084930000000000
0x99d46d0750f1ed918963dd30077c77a509aca9c9,318790000000000000000
0xd7e3c135dc9694a457978517ca5ac982644ad15d,318411751458540080214
0x029f21b93e8c2f34a6ca9ecd701762aa5b2d3fef,318323120000000000000
0xdfeeea448e58e1b0b8f4ca41b130c78e148d94dc,317974946682653543919
0xba3945d595102254ad1e66c64467556ed8671ad9,316304305000000000000
0xec7e0a8bfd14ff7feeddbdec7cab52998cce773a,316062341304185522092
0x5651734f8d86f5cb52c25e61d4afc94710a7697c,315780421959483129966
0x5bb590b2d3299bdfaad4e0092fbbfc5fe75f7e8a,315607900000000000000
0x4bf6dab9c96bfcbbe357577c485b849575108c36,315277506170000000000
0xb0fb0537460beac49200cef13214f9b55a75c935,313966486823588377379
0x877e949115bb78506ace0e790013bcb2f4e10653,313290399061999093520
0x932c0f646dedb1ec532eee4dab27dc0e2c03a56e,311991607945790001447
0xe70484f8ce83b157ba3025336d21545ed487c169,311979000000000000000
0x198f1ab3081ed21f54ad2530b7bb80298eb04d8a,311310000000000000000
0xdc8246b5fb4b97d86d0b4f25b7e3272b2d2ce894,310653000000000000000
0x5324f7b2f2320f1975a9ad6a3832f3c254f02790,309748538110000000000
0x4a246511c2205dbdb45f8416282391fe03c1ff51,309514469110000000000
0x103797e9403184b35992c7727f642c133ec9a0e9,309310552800000000000
0xbf6645d8f41cce8e16361ecdf345acb13234d2d2,308840000000000000000
0x78729e9bc7a8180a96d55f7e66c7d207a7565b5c,308367792830000000000
0xef32776e49c8241b1ae87b6609d972785f019ca2,307630000000000000000
0x89728f5e3972a2ea6a4df80b2a89d246ca2832ed,306911573520000000000
0x820b2a26558d7ae8f10403ae0d9ab809e0fd8254,306855600000000000000
0x41e673fad83c43c36539c3917d8bc52f79892724,306503360000000000000
0xb9115a9ef80253dd53b4757abcd00e63c9547298,306203300000000000000
0x0c984b561289c715bd0195cd5e2a697e408ee52a,305033500000000000000
0xa05c54f566e39989021036e502fa6f6e8fad6c88,304678000000000000000
0x000572fdc88e8b9c932b8490ac077301f762e847,303946000000000000000
0x417d0e6019a68af10f1e41653d11c5904c4e2453,303771200000000000000
0x80a4bc0903549420ab664dbc1913380fb1b0ffe2,303698484400316779084
0xc8fbcc0dc843c04365a03555c785ab2447bc9319,303135400000000000000
0xc2cfd23363121f95d40d6ba881894c91e281058f,302015217050000000000
0x4e503c235cba58ce86634f7366487fd093a51184,301680000000000000000
0xb11de82b0e8085e679ce21470164339c14abf0b6,301585511600000000000
0xc81f19af3ef504695216efb6e139ebd1938f98d6,300523430460000000000
0xf5e5e31a4ed177c05bb87d2f9d17f158ebe716f5,300330000000000000000
0xa036fbb5ea4117d4c9aa264705e326e9c0259683,300240000000000000000
0xff4bb4a91ba54cce6ea97e1efe82221575e3ef56,300000000000000000000
0x03757071d6daadec3f69891449d81804dc0be15d,300000000000000000000
0xfc39ba8e55af2dd38f5a0a0a526c80b054ca1f5e,298877000000000000000
0xd0ba7417e1d16131f0f0fae0b44278075951cf74,298392051530000000000
0x85ae4d10bb45b44ec76c7eb4559f0888d3f8630a,297897066106991410241
0x570edc8f935354660867f2daddc7dae24c1d44ac,295629860690595543948
0x3371023d3180ffd97fb8fcb4721493cfbff5de74,295049175150000000000
0x17fda7d590edeb630dc9600360704f839a7cea74,294922504270000000000
0xf8f8480207bb645c00e57914fa3842938346cef6,294840000000000000000
0xe77a640f45293ae5c926fba201dedbd40c7faf08,294756768950000000000
0x216b373df560267b385c9d959b73d01be514cb06,294641880180000000000
0xdb516dff39696a36a1ad97e91ceef061b6dca3d9,294300000000000000000
0xdb351e7397ccdaf43bc8bf7fe6519fa18728618a,294120000000000000000
0x51bb170253229116a062968ff5d905b930829123,293000000000000000000
0xa72afd196c895d74f79f9eebad4ba10dd1bf2ffe,291987319400000000000
0x533504f215e66e1bfa14c5e49b1d09660bddc6b9,291293240000000000000
0xd646d80136f4fbe72406b41351293a1d5b291600,291225081605049694535
0x047a84df1535323854ba2e480586baeda34723d6,291000000000000000000
0xf31a25e1eee667dabcfda1604e1e803dedde44bf,290371562850429161129
0x39c60103eb2fe0ad1e8775a23271f5b7effe012b,289646838760000000000
0xf68c3d2f631a96530a89f49d15396b5224d84b71,289535620434580432027
0xd8cf0f928d5e388db351819ead579346e90c2a57,288003738732629853044
0xc329624a2f7566be11a740815f11527b54cce4cb,287791772290000000000
0x8da44d49c2a08c767318f17a3c1ae32fb1b7f00d,287057292440000000000
0x46b6f96e171dc573bcc1b1cdd3689cb90273adda,286828652720000000000
0x405d1c786d45adeef14cb58d372de5f8b714b87f,286747001916656450967
0xddcee27baabc3386a44da9d173f07f41bb6395e2,285553300000000000000
0xea3f5664c94660547c4d6045f2a1a6424c589ba2,284471796420000000000
0xac65ae830ab16f124c2b113c4f217073b59ed567,283254201110000000000
0x03aab03e9aec630adadd75c04d8750e369ff1c3b,282685138050000000000
0x9443ee23d73e33a50f17c20d8f43f4c0d492721e,282627216560000000000
0x3c19f0f31673403137bf80d7e340c6d8841ca7d6,282427741700000000000
0xaad9178a1584bc607f44109fb3afd099a6e88b77,282413000000000000000
0x53877f94d66188b879e8515692ce614e81b8a0b9,281840000000000000000
0x3292d035d225319845c4a2b133119d714e3be439,281763900000000000000
0xf67c45a4d0c52724d6ea6c11a360d6726bf29226,281400700000000000000
0xacbabe688b60b84668cdfc8e3fc1d73cf12eafa3,281000000000000000000
0xca7d901a54e6e04f48c19b6511b515f26486ef2a,280225705949791679531
0xc500b0eea4fde148ecbdcab24c1e4db6eac6cbbb,279755700000000000000
0xfdf634bdc9f77afe0d93603e117dcad825496e59,278571700000000000000
0x2dacd34727d6c480192691343da5a450ee403ee4,277561000000000000000
0x81faac4a128571ce23eb493892654fdd80895470,277000000000000000000
0x1669e395485162714d04d12c1ec935c5db9d120b,276591698819531193533
0x832abb6490dee057b3465a1d2ce21712c7e1b04c,276005700000000000000
0x099cebf0c2f5de68be3ecf7ff4fa176fec6a3e8b,275712000000000000000
0x6cbafc49122b5602e98054674d2d29958dcd4049,275692638820960944533
0xe6a403d2e19d55daa2290a77431b8d3c5f0ec987,275510000000000000000
0x87c27891c9774fc6edd00c2d86d76cdae434bdbc,275289685720000000000
0x176f3dab24a159341c0509bb36b833e7fdd0a132,274985460040000000000
0x0e0153ac27e76b93afee54f0647ca35aee05eb57,274057480230000000000
0x392b4c8a7ace8a14868cadfa47e045150f89d334,274000000000000000000
0x1a1447b30b355ee6f61004f3ca8edfe0a2b11498,273406529893851746227
0x0105eb2e4c41597f71146849b0d59e5004deea85,273040000000000000000
0x26a43b0ac24b36a1cb8a378f6cf09035e278289d,272960000000000000000
0xc560016fb3d35d63c99d41f5dec7cf7c000f0d54,272635724916723219456
0x05defc8d4ce59dc7c2e4e918346290363addb8f6,272255320720000000000
0xd2c01de6dfec9c9fcc0b303981fde0a6ff4eb4d5,272110000000000000000
0xc98cd34b87ffa768fce51ab4543445ce9f8eb0a0,271840000000000000000
0x00de5ae09785b93d3d410c88b23cf756a104c37c,271567000000000000000
0x2707195779520d483bfbee8c11fad5c44a84f3c0,271000000000000000000
0x3be27af3c074f2d539bb4d85b91381f0079ce40e,270758531410000000000
0x869cfebad1769c1ba513846544c43841c6bd901a,269868700000000000000
0x0ae73027482259c4b13e4b7fb17c337a5135e33f,268910628966904050694
0x2a137ec3c64544bb2402b2e074f3414aa3105832,268700000000000000000
0xf6cd6d5b02750fa25485f852e80e5c5ecc70143f,268547278854549824424
0x0f2cfeebce005722c2dd9d78cc7dd82ec6b0b738,268000000000000000000
0x640054ed4bcb299dea26b6cb542dd8b014a7917c,267696000000000000000
0x0b038d1621339e5db5117c2a30abb82f16e1325c,267610400000000000000
0xf566d24e4340d0da6c56013381279ae5056e043b,266779415910000000000
0x55c0ffa1993fe3c04240c43b19d4e02e22c27846,266700000000000000000
0x59ce22c22103f41b62631efb0cdd4c67dba5eb19,266613273212841281450
0xb3162beea2f479e3d10aef7eec29d219951f949e,266064568100000000000
0xf8f0a7b23eaee55dc36e4bef71c0ad73f3fff5a1,266000000000000000000
0xfefa68af503653f7ff3c6506b6806745c6a497af,265776083880000000000
0xd250ca08543147a98d0748aba78cde70f7046a09,265698000000000000000
0xbed1b845e6020ea549ec78aa073d7523077b0240,265276118560000000000
0xaeeb99ee098b0073fb1dc14853c554df1223ecb6,264670261410000000000
0x6d375e2524539e69770123b5eb06ef6b90372544,264574000000000000000
0x8cf93c0c263a4ff85c04c8861c6b07a3bd7a2b71,263992996060000000000
0x64457ef0c1c7772b435941ebd30add77068b9994,262974683830000000000
0x0a9595ec239cadd5b8d3720020c42e66a512041c,262705371590000000000
0x53118dccf0075b60e5338b5bc2da3de90a46b585,262675700000000000000
0xa864f55cce864a3aac256646b947c6176de8c1f4,260730657743995041715
0x5e3cc28bdb5bdb867dc9e5415085a5aa59dc4639,260437900200000000000
0x765c42823d36b93ac532714f6934b213eea3a4d3,259714571896352547188
0xbb02b8bd7eede8af36eeb1bf4a1d4e1daae5c72e,259370738420000000000
0x80b042d26963923575fd010fa2d6814932a7ff9b,259359112284089052269
0x604f2526ff8e388c47c3f61cce3b4f083569ecae,258500000000000000000
0x7173ea3ef5323f2e94fff8b10bf33ad4aaec365e,258359200000000000000
0x9a06dd44e9005649c6c181ee75cca51d4617a136,257977460580000000000
0x65abb0cf0f84b740a53f0481eea1e411cec00d9e,257913944400000000000
0x2e81339bc0de4cd099697f9a4a3ce94bf77a169c,257294436472123610752
0xb2ba34d6cab2b94837d0473f65ea884e79e63746,257275263610000000000
0xc73745914785ccd34f457354f41aa7c7b12d978f,256416632890000000000
0x99fc694890cdecf745d30dd27e3292694d154956,256140000000000000000
0x445156e5ef946332b64eeb2056e2264b60f3c065,256000000000000000000
0x1c053b283fd6a2a461e2a7ed06e29bbd9ea74222,255707269760000000000
0xc1189851b5ebfe3d38bb72a244c7e0a6c2511732,255583000000000000000
0x7f0fa23b81159b0903be0cc876f01fe487d8213e,255520000000000000000
0xf3a7f53f3caa07fe30bd9036d422bb10b4de3b7c,255000000000000000000
0x97d861af9efe0c9b5e696988cf383eb4284f10a7,254612490090000000000
0x2ff5060018d1c069b26b60d421813c7d3aef0e24,253473749760000000000
0x27fd10e923d9b6f5a4e042551000456b524c55a3,253210000000000000000
0x96729cc5ec258c9a98f32f7ab1cb75b7dbd9963a,253000000000000000000
0x02bbaf2cb04e0ba89ffbf93982a39cb364946310,252110000000000000000
0xcd7d61b4a7f6368c37bc7e09ee89cbd72559b26d,252000000000000000000
0x1132554a3135969c273ed3444a2d24f8e5903341,250895951870000000000
0x75be69fbaf439f891f016d8f957d6243bb941674,250740000000000000000
0x5e2c08fdd23f22766229de2592693c2e75fbc68a,250588000000000000000
0xe23274b807c6f7ad796d6eabfff2dd871ee7a288,250492267992762015526
0xb195026e6dbaf6a287c303b8d67713e96d4a21d4,250312300000000000000
0xe24df244b5123878a07a04fff53f8a8da8428121,250179040290000000000
0xfcaf8f403e03802667fd41e218166e681d0d8ae7,250153580000000000000
0xd01e8b2b515d0492cc1667a137c159418a901602,250000016776964622782
0x263c06e72878ba560735ec736f7fb884d33a3fb0,250000000000000004710
0x3e1eec5ef693202f6b3f499b0c884183a2f4b373,250000000000000000000
0x93b10651755f54a94e92ef7c7254841bf29b7f86,250000000000000000000
0x6cff14ce0e853190b34492de8b163ecaa577e7d0,250000000000000000000
0x938f1ff6fc5b36bdbe013489b9f7966b550f63c3,250000000000000000000
0xfabee5af63dc76efa418de9419d29ec7c3cd9ffe,249881880040000000000
0xa0778be218084c65b0bf7cc67f61ad9c6cc4093f,249526100000000000000
0x60989568ec6bcc0eb7dabc05ea1f484a378188ff,249000000000000000000
0x4b7ebb88ac9715695ce9f5219f8c4dfbe94bf24f,249000000000000000000
0xa98d6263bab95e9768d91b0ecff341a279e27422,249000000000000000000
0x8419eace762989ee77edf43c1a12e868f0ea3251,249000000000000000000
0x3d25ccd795edbd33c5848f3f2f4cbb8363457fe1,249000000000000000000
0x0efe533c5cc9e11f78cc7be8e0cbc56674f7ce5b,249000000000000000000
0x89be5a1753e5018350dc1da96b291e28a98e8120,249000000000000000000
0x0a4f2c3e4ffe9c765943acf6a7ecb6a9067b6ef8,249000000000000000000
0x0d37993a0cdd92a1808f488369ff4fffd2deb9a3,249000000000000000000
0x133bfda58772919bb10b5f4a6f3a6ae082faac54,249000000000000000000
0x54b7a094f57ad936d91ea5d26adcee7254552763,249000000000000000000
0xbd862fbb3e8545f8fa403e2d9feed6d11dd6f64f,249000000000000000000
0x71ed9cb4a5c12ed4e6a38275af9add09bf24bf67,249000000000000000000
0xc5cc1cdf4965f6aa6bdeb9727a50542b3fd15688,248840000000000000000
0x25ad9ceab4e5fafc47773a72a3cb14efa563a644,248329275256291502455
0x0680561cf2c2e36fbb7e73711dc8dbfedb1cc2c8,247840000000000000000
0x42c98c60b1897dfa65b5039d3910624516a96bd6,247781941998301196125
0x88dcc7c2a6bc7061965d567c04963b032bc68ede,247591000000000000000
0x39be66ed4f561c2e87c78d602a9fad9ffe61e0c8,247571433720240620332
0x1c4c3663331197841ef2a1fea87c284503b7f25a,247346769130000000000
0xbab3244be945dbf94b293923e2275b2fb4fe1a5f,247112000000000000000
0x11e16588a7775a6e4f2af6eb764c17cf83aea29c,247100000000000000000
0x616f1f9eb2b120d12ecbf03f3ebc259ecdb639e6,246709909212999940619
0x2e326404215477a992bc53d0adfaf3a8929f079d,245644901300224907428
0xeda9a1898039f8d4f0d9aeb9eb288527d0dbf17b,245390145300000000000
0xab09ad7980dc445f04b31a66c06dc3f040b32619,244921100000000000000
0xcee2d58381db15d5d216b545893529c2474e1e12,244594000000000000000
0xe809b6b72382427dbad3cd4ec6ab8915a861a637,241875000000000000000
0x8f0298a8f55e551d472200dec6c157c8abafed54,241617180000000000000
0x5f54e5754ac0ead3ea3da52b456cc420a074c858,240000000000000000000
